Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt,Final Prompt
0,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod.",the URL /check_mod,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits . The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits . The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
1,The function check_mod() gets the username password and session from the URL.,The function check_mod,NP,chunk,"Generate <language> code for the following: 
 () is called when the user visits the URL /check_mod. () gets the username password and session from the URL. () calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 () is called when the user visits the URL /check_mod. () gets the username password and session from the URL. () calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
1,The function check_mod() gets the username password and session from the URL.,The function,NP,minimal,"Generate <language> code for the following: 
 check_mod() is called when the user visits the URL /check_mod. check_mod() gets the username password and session from the URL. check_mod() calls the function auth_mod() with the username password and session. auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 check_mod() is called when the user visits the URL /check_mod. check_mod() gets the username password and session from the URL. check_mod() calls the function auth_mod() with the username password and session. auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
1,The function check_mod() gets the username password and session from the URL.,the username password and session,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets from the URL. The function check_mod() calls the function auth_mod() with .The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets from the URL. The function check_mod() calls the function auth_mod() with .The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
1,The function check_mod() gets the username password and session from the URL.,from the URL,PP,chunk,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session . The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session . The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
1,The function check_mod() gets the username password and session from the URL.,the URL,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits /check_mod. The function check_mod() gets the username password and session from . The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits /check_mod. The function check_mod() gets the username password and session from . The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,The function check_mod,NP,chunk,"Generate <language> code for the following: 
 () is called when the user visits the URL /check_mod. () gets the username password and session from the URL. () calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 () is called when the user visits the URL /check_mod. () gets the username password and session from the URL. () calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,The function check_mod,NP,chunk,"Generate <language> code for the following: 
 () is called when the user visits the URL /check_mod. () gets the username password and session from the URL. () calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 () is called when the user visits the URL /check_mod. () gets the username password and session from the URL. () calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,The function,NP,minimal,"Generate <language> code for the following: 
 check_mod() is called when the user visits the URL /check_mod. check_mod() gets the username password and session from the URL. check_mod() calls the function auth_mod() with the username password and session. auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 check_mod() is called when the user visits the URL /check_mod. check_mod() gets the username password and session from the URL. check_mod() calls the function auth_mod() with the username password and session. auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,the function auth_mod,NP,chunk,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls () with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls () with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,the function auth_mod,NP,chunk,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls () with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls () with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,the function,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,auth_mod,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function () with the username password and session.The function () returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function () with the username password and session.The function () returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,the username password and session.The function auth_mod,NP,chunk,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with () returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with () returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,the username password and session.The function,NP,chunk,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,the username password,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets and session from the URL. The function check_mod() calls the function auth_mod() with and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets and session from the URL. The function check_mod() calls the function auth_mod() with and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,session.The function,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and auth_mod() returns true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and auth_mod() returns true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,returns,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() true if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() true if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,true,ADJP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns if the user is a moderator and false if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns if the user is a moderator and false if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,if the user is a moderator and false if the user is not a moderator,SBAR,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true .","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true ."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,the user,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when visits the URL /check_mod. The function check_mod() gets name password and session from the URL. The function check_mod() calls the function auth_mod() with name password and session.The function auth_mod() returns true if is a moderator and false if is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when visits the URL /check_mod. The function check_mod() gets name password and session from the URL. The function check_mod() calls the function auth_mod() with name password and session.The function auth_mod() returns true if is a moderator and false if is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,a moderator and false,NP,chunk,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,a moderator,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is and false if the user is not .","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is and false if the user is not ."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,false,ADJP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and if the user is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and if the user is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,if the user is not a moderator,SBAR,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false .","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false ."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,the user,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when visits the URL /check_mod. The function check_mod() gets name password and session from the URL. The function check_mod() calls the function auth_mod() with name password and session.The function auth_mod() returns true if is a moderator and false if is not a moderator.","Generate Python code for the following: 
 The function check_mod() is called when visits the URL /check_mod. The function check_mod() gets name password and session from the URL. The function check_mod() calls the function auth_mod() with name password and session.The function auth_mod() returns true if is a moderator and false if is not a moderator."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,is not a moderator,VP,chunk,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user .","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user ."
2,The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is a moderator and false if the user is not a moderator.,a moderator,NP,minimal,"Generate <language> code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is and false if the user is not .","Generate Python code for the following: 
 The function check_mod() is called when the user visits the URL /check_mod. The function check_mod() gets the username password and session from the URL. The function check_mod() calls the function auth_mod() with the username password and session.The function auth_mod() returns true if the user is and false if the user is not ."
