Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the function,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",run the command id,VP,chunk,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the command id,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",username,NP,minimal,"Generate <language> code for the following: 
 The code takes a as a command line argument.It then uses the function to run the command id <>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",.The id command,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username> prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command,SBAR,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints ."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",information about the user.The function,NP,chunk,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",information,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",about the user.The function,PP,chunk,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the user.The function,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command,SBAR,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns ."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the exit status,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns of the command.If the command is successful is 0.If the command fails is non-zero.The code prints of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the command.If,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the command is successful the exit status,NP,chunk,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the command is successful,SBAR,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the command,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run id <username>.The id command prints information about the user.The function returns the exit status of .If is successful the exit status is 0.If fails the exit status is non-zero.The code prints the exit status of ."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",is successful,VP,chunk,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",successful,ADJP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the exit status,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns of the command.If the command is successful is 0.If the command fails is non-zero.The code prints of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",0.If the command fails the exit status is non-zero.The code prints the exit status of the command,SBAR,clause,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is ."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",0.If,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is the command fails the exit status is non-zero.The code prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the command,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run id <username>.The id command prints information about the user.The function returns the exit status of .If is successful the exit status is 0.If fails the exit status is non-zero.The code prints the exit status of ."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the exit status is non-zero.The code prints the exit status of the command,SBAR,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails ."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the exit status,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns of the command.If the command is successful is 0.If the command fails is non-zero.The code prints of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",non-zero.The code prints the exit status of the command,SBAR,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is ."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",non-zero.The code,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is prints the exit status of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",prints the exit status of the command,VP,chunk,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code ."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the exit status of the command,NP,chunk,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns .If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints ."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the exit status,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns of the command.If the command is successful is 0.If the command fails is non-zero.The code prints of the command."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",of the command,PP,chunk,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status .If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status ."
0,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run the command id <username>.The id command prints information about the user.The function returns the exit status of the command.If the command is successful the exit status is 0.If the command fails the exit status is non-zero.The code prints the exit status of the command.",the command,NP,minimal,"Generate <language> code for the following: 
 The code takes a username as a command line argument.It then uses the function to run id <username>.The id command prints information about the user.The function returns the exit status of .If is successful the exit status is 0.If fails the exit status is non-zero.The code prints the exit status of ."
