Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",O_TRUNC flag,NP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",tells open,VP,chunk,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag () to create the file if it doesn't exist.The O_TRUNC flag () to truncate the file to 0 bytes if it already exists.The O_WRONLY flag () to open the file for writing only.The O_EXCL flag () to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",open,ADJP,minimal,"Generate <language> code for the following: 
 The () function creates a new file or s an existing file.The O_CREAT flag tells () to create the file if it doesn't exist.The O_TRUNC flag tells () to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells () to the file for writing only.The O_EXCL flag tells () to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",to truncate the file to 0 bytes,VP,chunk,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",the file,NP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create if it doesn't exist.The O_TRUNC flag tells open() to truncate to 0 bytes if it already exists.The O_WRONLY flag tells open() to open for writing only.The O_EXCL flag tells open() to fail if already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",to 0 bytes,PP,chunk,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",0 bytes,NP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",if it already exists.The O_WRONLY flag tells open,SBAR,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes () to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",it already exists.The O_WRONLY flag,NP,chunk,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",it,NP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if already exists.The O_WRONLY flag tells open() to open the file for wring only.The O_EXCL flag tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",already,ADVP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",O_WRONLY flag,NP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",tells open,VP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag () to create the file if it doesn't exist.The O_TRUNC flag () to truncate the file to 0 bytes if it already exists.The O_WRONLY flag () to open the file for writing only.The O_EXCL flag () to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",open,ADJP,minimal,"Generate <language> code for the following: 
 The () function creates a new file or s an existing file.The O_CREAT flag tells () to create the file if it doesn't exist.The O_TRUNC flag tells () to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells () to the file for writing only.The O_EXCL flag tells () to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",the file for writing only.The O_EXCL flag,NP,chunk,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",the file,NP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create if it doesn't exist.The O_TRUNC flag tells open() to truncate to 0 bytes if it already exists.The O_WRONLY flag tells open() to open for writing only.The O_EXCL flag tells open() to fail if already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",for writing only.The O_EXCL flag,PP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",writing only.The O_EXCL flag,VP,chunk,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",only.The O_EXCL flag,NP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing tells open() to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",tells open,VP,chunk,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag () to create the file if it doesn't exist.The O_TRUNC flag () to truncate the file to 0 bytes if it already exists.The O_WRONLY flag () to open the file for writing only.The O_EXCL flag () to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",open,ADJP,minimal,"Generate <language> code for the following: 
 The () function creates a new file or s an existing file.The O_CREAT flag tells () to create the file if it doesn't exist.The O_TRUNC flag tells () to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells () to the file for writing only.The O_EXCL flag tells () to fail if the file already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",to fail if the file already exists,SBAR,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() ."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",to fail if the file already exists,VP,chunk,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() ."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",fail if the file already exists,VP,chunk,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to ."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",if the file already exists,SBAR,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail ."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",the file,NP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create if it doesn't exist.The O_TRUNC flag tells open() to truncate to 0 bytes if it already exists.The O_WRONLY flag tells open() to open for writing only.The O_EXCL flag tells open() to fail if already exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",already,ADVP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file exists."
0,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already exists.The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already exists.",exists,VP,minimal,"Generate <language> code for the following: 
 The open() function creates a new file or opens an existing file.The O_CREAT flag tells open() to create the file if it doesn't exist.The O_TRUNC flag tells open() to truncate the file to 0 bytes if it already .The O_WRONLY flag tells open() to open the file for writing only.The O_EXCL flag tells open() to fail if the file already ."
