Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,at the index of the integer,PP,chunk,Generate <language> code for the following: The code takes an integer as input and returns the value in the array.For example if the input is 5 the code will return the value at index 5 of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,the index of the integer,NP,chunk,Generate <language> code for the following: The code takes an integer as input and returns the value at in the array.For example if the input is 5 the code will return the value at index 5 of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,the index,NP,minimal,Generate <language> code for the following: The code takes an integer as input and returns the value at of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,of the integer,PP,chunk,Generate <language> code for the following: The code takes an integer as input and returns the value at the index in the array.For example if the input is 5 the code will return the value at index 5 of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,the integer,NP,minimal,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of in the array.For example if the input is 5 the code will return the value at index 5 of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,in the array.For example,PP,chunk,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer if the input is 5 the code will return the value at index 5 of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,the array.For example,NP,minimal,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in if the input is 5 the code will return the value at index 5 of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,if the input is 5 the code will return the value at index 5 of the array,SBAR,minimal,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in the array.For example .
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,the input,NP,minimal,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in the array.For example if is 5 the code will return the value at index 5 of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,5,NP,minimal,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is the code will return the value at index of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,the code will return the value at index 5 of the array,SBAR,minimal,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 .
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,the code,NP,minimal,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 will return the value at index 5 of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,the value,NP,minimal,Generate <language> code for the following: The code takes an integer as input and returns at the index of the integer in the array.For example if the input is 5 the code will return at index 5 of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,at index 5 of the array,PP,chunk,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value .
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,index 5 of the array,NP,chunk,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at .
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,index 5,NP,minimal,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at of the array.
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,of the array,PP,chunk,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 .
0,Generate <language> code for the following:  The code takes an integer as input and returns the value at the index of the integer in the array.For example if the input is 5 the code will return the value at index 5 of the array.,the array,NP,minimal,Generate <language> code for the following: The code takes an integer as input and returns the value at the index of the integer in .For example if the input is 5 the code will return the value at index 5 of .
