Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt,Final Prompt
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",a request,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",a response.The request,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",a file stream,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is that contains the request from the client.The response is that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is that contains the request from the client.The response is that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",that contains the request from the client.The response,SBAR,clause,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",that,WHNP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream contains the request from the client.The response is a file stream we can write to in order to send a response to the client.The request contains the username the client entered.We read the username from the request.We construct a response says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream contains the request from the client.The response is a file stream we can write to in order to send a response to the client.The request contains the username the client entered.We read the username from the request.We construct a response says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",contains the request from the client.The response,VP,chunk,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",the request from the client.The response,NP,chunk,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",the request,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from .We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from .We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",from the client.The response,PP,chunk,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",the client.The response,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",a file stream,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is that contains the request from the client.The response is that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is that contains the request from the client.The response is that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",that we can write to in order to send a response to the client.The request,SBAR,clause,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",that,WHNP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream contains the request from the client.The response is a file stream we can write to in order to send a response to the client.The request contains the username the client entered.We read the username from the request.We construct a response says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream contains the request from the client.The response is a file stream we can write to in order to send a response to the client.The request contains the username the client entered.We read the username from the request.We construct a response says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",we,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",to,PP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write in order send a response the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write in order send a response the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",in order to send a response to the client.The request,SBAR,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",send a response to the client.The request,VP,chunk,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",a response,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and .The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send to the client.The request contains the username that the client entered.We read the username from the request.We construct that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and .The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send to the client.The request contains the username that the client entered.We read the username from the request.We construct that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",to the client.The request,PP,chunk,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",the client.The request,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",that,WHNP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream contains the request from the client.The response is a file stream we can write to in order to send a response to the client.The request contains the username the client entered.We read the username from the request.We construct a response says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream contains the request from the client.The response is a file stream we can write to in order to send a response to the client.The request contains the username the client entered.We read the username from the request.We construct a response says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",the client entered.We,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",read the username from the request.We,VP,chunk,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",the username,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains that the client entered.We read from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains that the client entered.We read from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",from the request.We,PP,chunk,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",the request.We,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from construct a response that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from construct a response that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",a response,NP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and .The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send to the client.The request contains the username that the client entered.We read the username from the request.We construct that says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and .The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send to the client.The request contains the username that the client entered.We read the username from the request.We construct that says ""Hello [username]"".We write the response to the response file stream."
0,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream that contains the request from the client.The response is a file stream that we can write to in order to send a response to the client.The request contains the username that the client entered.We read the username from the request.We construct a response that says ""Hello [username]"".We write the response to the response file stream.",that,WHNP,minimal,"Generate <language> code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream contains the request from the client.The response is a file stream we can write to in order to send a response to the client.The request contains the username the client entered.We read the username from the request.We construct a response says ""Hello [username]"".We write the response to the response file stream.","Generate Python code for the following: 
 The function http_hello_page takes in a request and a response.The request is a file stream contains the request from the client.The response is a file stream we can write to in order to send a response to the client.The request contains the username the client entered.We read the username from the request.We construct a response says ""Hello [username]"".We write the response to the response file stream."
