Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt,Final Prompt
0,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint.",HTTP requests,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
0,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint.",on the /api/temperature_for_location endpoint,PP,chunk,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests . When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests . When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
0,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint.",the /api/temperature_for_location endpoint,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on . When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on . When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,When a request is received the code above extracts the latitude,SBAR,clause,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. ; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. ; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,When a request is received the code,SBAR,chunk,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,When a request is received,SBAR,chunk,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,When,WHADVP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,a request,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,is received,VP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,the code,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,extracts the latitude,NP,chunk,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above ; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above ; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,extracts,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,the latitude,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts ; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts ; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,longitude,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; ; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; ; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; ; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; ; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,year,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; ; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; ; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; ; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; ; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,month,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; ; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; ; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; ; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; ; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,day and grib_file from the request,NP,chunk,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; . The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; . The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,day and grib_file,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; .","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; ."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,from the request,PP,chunk,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file . The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file . The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
1,When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request.,the request,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from . The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from . The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,The code,NP,minimal,"Generate <language> code for the following: 
 is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,then,ADVP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,connects to the MySQL database,VP,chunk,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,to the MySQL database,PP,chunk,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,the MySQL database,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,a query,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,the maximum temperature,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find for the given latitude; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find for the given latitude; longitude; year; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,the given latitude,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for ; longitude; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for ; longitude; year; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,longitude,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; ; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; ; year; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; ; year; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; ; year; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,year,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; ; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; ; month; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; ; month; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; ; month; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,month,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; ; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; ; day and grib_file.","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; ; day and grib_file from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; ; day and grib_file."
2,The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; day and grib_file.,day and grib_file,NP,minimal,"Generate <language> code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; .","Generate Python code for the following: 
 The code is a web application that listens for HTTP requests on the /api/temperature_for_location endpoint. When a request is received the code above extracts the latitude; longitude; year; month; from the request. The code then connects to the MySQL database and executes a query to find the maximum temperature for the given latitude; longitude; year; month; ."
