Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt,Final Prompt
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,called vehicles.The code,VP,minimal,Generate <language> code for the following: The code creates an array of strings then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,vehicles.The code,NP,minimal,Generate <language> code for the following: The code creates an array of strings called then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,then,ADVP,minimal,Generate <language> code for the following: The code creates an array of strings called vehicles.The code prompts the user for the index of a vehicle and returns that vehicle.The code loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code prompts the user for the index of a vehicle and returns that vehicle.The code loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,the user,NP,minimal,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,for the index of a vehicle,PP,chunk,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user and returns that vehicle.The code then loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user and returns that vehicle.The code then loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,the index of a vehicle,NP,chunk,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for and returns that vehicle.The code then loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for and returns that vehicle.The code then loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,the index,NP,minimal,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,of a vehicle,PP,chunk,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index and returns that vehicle.The code then loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index and returns that vehicle.The code then loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,a vehicle,NP,minimal,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of and returns that vehicle.The code then loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of and returns that vehicle.The code then loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,that vehicle.The code then loops through the array and prints out each vehicle,SBAR,clause,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns .,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns .
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,that,WHNP,minimal,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns vehicle.The code then loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns vehicle.The code then loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,vehicle.The code,NP,minimal,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that then loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that then loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,then,ADVP,minimal,Generate <language> code for the following: The code creates an array of strings called vehicles.The code prompts the user for the index of a vehicle and returns that vehicle.The code loops through the array and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code prompts the user for the index of a vehicle and returns that vehicle.The code loops through the array and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,loops through the array,VP,chunk,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,through the array,PP,chunk,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,the array,NP,minimal,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through and prints out each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through and prints out each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,prints out each vehicle,VP,chunk,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and .,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and .
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,out,PRT,minimal,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints each vehicle.,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints each vehicle.
0,Generate <language> code for the following:  The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out each vehicle.,each vehicle,NP,minimal,Generate <language> code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out .,Generate Python code for the following: The code creates an array of strings called vehicles.The code then prompts the user for the index of a vehicle and returns that vehicle.The code then loops through the array and prints out .
