Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt,Final Prompt
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,a vehicle.The user,NP,minimal,Generate <language> code for the following: The user is prompted to enter an index of enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,Generate Python code for the following: The user is prompted to enter an index of enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed,SBAR,minimal,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters .,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters .
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,an index.The index is converted to an integer.The integer,SBAR,minimal,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters is used to access the array of vehicles.The vehicle at the index is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters is used to access the array of vehicles.The vehicle at the index is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,an index.The index,NP,minimal,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,is converted to an integer.The integer,VP,chunk,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is used to access the array of vehicles.The vehicle at the index is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is used to access the array of vehicles.The vehicle at the index is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,converted to an integer.The integer,VP,chunk,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is is used to access the array of vehicles.The vehicle at the index is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is is used to access the array of vehicles.The vehicle at the index is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,to an integer.The integer,PP,chunk,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted is used to access the array of vehicles.The vehicle at the index is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted is used to access the array of vehicles.The vehicle at the index is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,an integer.The integer,NP,minimal,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to is used to access the array of vehicles.The vehicle at the index is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to is used to access the array of vehicles.The vehicle at the index is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,used to access the array of vehicles.The vehicle at the index is printed,VP,minimal,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is .,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is .
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,the array,NP,minimal,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access of vehicles.The vehicle at the index is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access of vehicles.The vehicle at the index is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,of vehicles.The vehicle,PP,chunk,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array at the index is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array at the index is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,vehicles.The vehicle,NP,minimal,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of at the index is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of at the index is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,at the index,PP,chunk,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,the index,NP,minimal,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at is printed.,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at is printed.
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,is printed,VP,chunk,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index .,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index .
0,Generate <language> code for the following:  The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is printed.,printed,VP,minimal,Generate <language> code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is .,Generate Python code for the following: The user is prompted to enter an index of a vehicle.The user enters an index.The index is converted to an integer.The integer is used to access the array of vehicles.The vehicle at the index is .
