Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt
0,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument.",provided exactly one argument,VP,chunk,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user . If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
0,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument.",exactly one argument,NP,chunk,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided . If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
0,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument.",exactly one,QP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints,SBAR,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,it,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not prints an error message and exs.The second line gets the argument from the command line and stores in a variable called input.The third line prints the argument.The fourth line trims the trailing whespace from the argument.The fifth line prints the argument again.The sixth line exs the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,prints an error message,VP,chunk,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,an error message,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,exits.The second line,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,gets the argument from the command line,VP,chunk,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,the argument,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets from the command line and stores it in a variable called input.The third line prints .The fourth line trims the trailing whitespace from .The fifth line prints again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,from the command line,PP,chunk,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,the command line,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,it,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not prints an error message and exs.The second line gets the argument from the command line and stores in a variable called input.The third line prints the argument.The fourth line trims the trailing whespace from the argument.The fifth line prints the argument again.The sixth line exs the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,a variable called input.The third line prints,NP,chunk,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,a variable,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,called input.The third line prints,VP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,input.The third line prints,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,the argument.The fourth line,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program,SBAR,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims ."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,the trailing whitespace,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims from the argument.The fifth line prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,from the argument.The fifth line,PP,chunk,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,the argument.The fifth line,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from prints the argument again.The sixth line exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,again.The sixth line exits the program,SBAR,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument ."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,again.The sixth line,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument exits the program."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,exits the program,VP,chunk,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line ."
1,If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits the program.,the program,NP,minimal,"Generate <language> code for the following: 
 The first if statement checks to make sure that the user provided exactly one argument. If not it prints an error message and exits.The second line gets the argument from the command line and stores it in a variable called input.The third line prints the argument.The fourth line trims the trailing whitespace from the argument.The fifth line prints the argument again.The sixth line exits ."
