Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt,Final Prompt
1,An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator.,will be our WSGI application.The second line,VP,chunk,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
1,An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator.,be our WSGI application.The second line,VP,chunk,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
1,An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator.,our WSGI application.The second line,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
1,An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator.,the application object.The third line is a decorator,SBAR,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates . It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates . It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
1,An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator.,the application object.The third line,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
1,An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator.,is a decorator,VP,chunk,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line . It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line . It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
1,An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator.,a decorator,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is . It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is . It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,It,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,the application,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates object.The third line is a decorator. It tells which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs .","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates object.The third line is a decorator. It tells which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs ."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,which URL should call the associated function.The fourth line,SBAR,clause,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,which URL,WHNP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,should call the associated function.The fourth line,VP,chunk,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,call the associated function.The fourth line,VP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,the associated function.The fourth line,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,the function,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application,SBAR,clause,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function .","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function ."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,that,WHNP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application,SBAR,clause,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called .","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called ."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,when,WHADVP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,the user,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when visits the specified URL.The fifth line returns the message to .The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when visits the specified URL.The fifth line returns the message to .The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,visits the specified URL.The fifth line,VP,chunk,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,the specified URL.The fifth line,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits returns the message to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits returns the message to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,the message to the user.The sixth line runs the application,SBAR,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns .","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns ."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,the message to the user.The sixth line,NP,chunk,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,the message,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns to the user.The sixth line runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns to the user.The sixth line runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,to the user.The sixth line,PP,chunk,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,the user.The sixth line,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to runs the application.","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to runs the application."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,runs the application,VP,chunk,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line .","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates the application object.The third line is a decorator. It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line ."
2,It tells the application which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs the application.,the application,NP,minimal,"Generate <language> code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates object.The third line is a decorator. It tells which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs .","Generate Python code for the following: 
 The first line imports the web application class. An instance of this class will be our WSGI application.The second line creates object.The third line is a decorator. It tells which URL should call the associated function.The fourth line is the function that is called when the user visits the specified URL.The fifth line returns the message to the user.The sixth line runs ."
