Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt,Final Prompt
0,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database.",the email,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if is in the database. If is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if is in the database. If is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If is not in the database the code returns a message saying that the user is not subscribed."
0,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database.",is in the database,VP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email . If the email the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email . If the email the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not subscribed."
0,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database.",in the database,PP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is . If the email is the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is . If the email is the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not the code returns a message saying that the user is not subscribed."
0,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database.",the database,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in . If the email is in the code deletes the user from and unsubscribes the user from the mailing list. If the email is not in the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in . If the email is in the code deletes the user from and unsubscribes the user from the mailing list. If the email is not in the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,If the email is in the database,SBAR,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,the email,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if is in the database. If is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if is in the database. If is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If is not in the database the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,is in the database,VP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email . If the email the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email . If the email the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,in the database,PP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is . If the email is the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is . If the email is the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,the database,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in . If the email is in the code deletes the user from and unsubscribes the user from the mailing list. If the email is not in the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in . If the email is in the code deletes the user from and unsubscribes the user from the mailing list. If the email is not in the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,the code,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,deletes the user from the database,VP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,the user,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes from the database and unsubscribes from the mailing list. If the email is not in the database the code returns a message saying that is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes from the database and unsubscribes from the mailing list. If the email is not in the database the code returns a message saying that is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,from the database,PP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,the database,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in . If the email is in the code deletes the user from and unsubscribes the user from the mailing list. If the email is not in the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in . If the email is in the code deletes the user from and unsubscribes the user from the mailing list. If the email is not in the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,unsubscribes the user from the mailing list,VP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and . If the email is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and . If the email is not in the database the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,the user,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes from the database and unsubscribes from the mailing list. If the email is not in the database the code returns a message saying that is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes from the database and unsubscribes from the mailing list. If the email is not in the database the code returns a message saying that is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,from the mailing list,PP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user . If the email is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user . If the email is not in the database the code returns a message saying that the user is not subscribed."
1,If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list.,the mailing list,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from . If the email is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from . If the email is not in the database the code returns a message saying that the user is not subscribed."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,If the email is not in the database,SBAR,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. the code returns a message saying that the user is not subscribed."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,the email,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if is in the database. If is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If is not in the database the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if is in the database. If is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If is not in the database the code returns a message saying that the user is not subscribed."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,is not in the database,VP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email the code returns a message saying that the user is not subscribed."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,in the database,PP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is . If the email is the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is . If the email is the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not the code returns a message saying that the user is not subscribed."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,the database,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in . If the email is in the code deletes the user from and unsubscribes the user from the mailing list. If the email is not in the code returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in . If the email is in the code deletes the user from and unsubscribes the user from the mailing list. If the email is not in the code returns a message saying that the user is not subscribed."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,the code,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database returns a message saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database returns a message saying that the user is not subscribed."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,a message,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns saying that the user is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns saying that the user is not subscribed."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,saying that the user is not subscribed,VP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message .","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message ."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,that the user is not subscribed,SBAR,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying .","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying ."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,the user,NP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes from the database and unsubscribes from the mailing list. If the email is not in the database the code returns a message saying that is not subscribed.","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes from the database and unsubscribes from the mailing list. If the email is not in the database the code returns a message saying that is not subscribed."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,is not subscribed,VP,chunk,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user .","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user ."
2,If the email is not in the database the code returns a message saying that the user is not subscribed.,subscribed,VP,minimal,"Generate <language> code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not .","Generate Python code for the following: 
 The user sends a GET request to the unsubscribe endpoint with an email parameter.The code checks if the email is in the database. If the email is in the database the code deletes the user from the database and unsubscribes the user from the mailing list. If the email is not in the database the code returns a message saying that the user is not ."
