Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt,Final Prompt
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",of /img,PP,chunk,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",/img,NP,minimal,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",with this function.The img,PP,chunk,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img () function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img () function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",this function.The img,NP,minimal,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with () function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with () function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",function,NP,minimal,"Generate <language> code for the following: 
 A decorator above the img() associates the URL of /img with this .The img() gets the name parameter from the URL and opens the file images/name.The open() returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() associates the URL of /img with this .The img() gets the name parameter from the URL and opens the file images/name.The open() returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",gets the name parameter from the URL,VP,chunk,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",the name parameter,NP,minimal,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",from the URL,PP,chunk,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",the URL,NP,minimal,"Generate <language> code for the following: 
 A decorator above the img() function associates of /img with this function.The img() function gets the name parameter from and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates of /img with this function.The img() function gets the name parameter from and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",opens the file images/name.The open,VP,minimal,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and () function returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and () function returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",function,NP,minimal,"Generate <language> code for the following: 
 A decorator above the img() associates the URL of /img with this .The img() gets the name parameter from the URL and opens the file images/name.The open() returns a file object which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() associates the URL of /img with this .The img() gets the name parameter from the URL and opens the file images/name.The open() returns a file object which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",a file object,NP,minimal,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns which is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns which is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",which is sent back to the browser as the response,SBAR,clause,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object .","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object ."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",which,WHNP,minimal,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object is sent back to the browser as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object is sent back to the browser as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",back to the browser,ADVP,chunk,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",to the browser,PP,chunk,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",the browser,NP,minimal,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to as the response.","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to as the response."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",as the response,PP,chunk,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser .","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser ."
0,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as the response.",the response,NP,minimal,"Generate <language> code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as .","Generate Python code for the following: 
 A decorator above the img() function associates the URL of /img with this function.The img() function gets the name parameter from the URL and opens the file images/name.The open() function returns a file object which is sent back to the browser as ."
