Sentence Index,Original Sentence,Removed Part,Type,Granularity,Resulting Prompt
2,The application should check if the username and password entered by the user matches the username and password in the database.,if the username and password entered by the user matches the username and password in the database,SBAR,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check . If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
2,The application should check if the username and password entered by the user matches the username and password in the database.,the username and password,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores . The application should check if entered by the user matches in the database. If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
2,The application should check if the username and password entered by the user matches the username and password in the database.,entered by the user,VP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password matches the username and password in the database. If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
2,The application should check if the username and password entered by the user matches the username and password in the database.,by the user,PP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered matches the username and password in the database. If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
2,The application should check if the username and password entered by the user matches the username and password in the database.,the user,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores name and password. The application should check if name and password entered by matches name and password in the database. If it matches the application should log in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
2,The application should check if the username and password entered by the user matches the username and password in the database.,the username and password in the database,NP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches . If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
2,The application should check if the username and password entered by the user matches the username and password in the database.,the username and password,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores . The application should check if entered by the user matches in the database. If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
2,The application should check if the username and password entered by the user matches the username and password in the database.,in the database,PP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password . If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
2,The application should check if the username and password entered by the user matches the username and password in the database.,the database,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in . If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
3,If it matches the application should log the user in and redirect him to the dashboard page.,If it matches the application,SBAR,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
3,If it matches the application should log the user in and redirect him to the dashboard page.,it,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If matches the application should log the user in and redirect him to the dashboard page. If doesn't match the application should redirect him back to the login page.
3,If it matches the application should log the user in and redirect him to the dashboard page.,the application,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches should log the user in and redirect him to the dashboard page. If it doesn't match should redirect him back to the login page.
3,If it matches the application should log the user in and redirect him to the dashboard page.,log the user in,VP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
3,If it matches the application should log the user in and redirect him to the dashboard page.,the user,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores name and password. The application should check if name and password entered by matches name and password in the database. If it matches the application should log in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the login page.
3,If it matches the application should log the user in and redirect him to the dashboard page.,in,PRT,minimal,Generate <language> code for the followg: There is a log page that takes username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password the database. If it matches the application should log the user and redirect him to the dashboard page. If it doesn't match the application should redirect him back to the log page.
3,If it matches the application should log the user in and redirect him to the dashboard page.,redirect him to the dashboard page,VP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and . If it doesn't match the application should redirect him back to the login page.
3,If it matches the application should log the user in and redirect him to the dashboard page.,him,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect to the dashboard page. If it doesn't match the application should redirect back to the login page.
3,If it matches the application should log the user in and redirect him to the dashboard page.,to the dashboard page,PP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect him . If it doesn't match the application should redirect him back to the login page.
3,If it matches the application should log the user in and redirect him to the dashboard page.,the dashboard page,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect him to . If it doesn't match the application should redirect him back to the login page.
4,If it doesn't match the application should redirect him back to the login page.,If it doesn't match the application,SBAR,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect him to the dashboard page. should redirect him back to the login page.
4,If it doesn't match the application should redirect him back to the login page.,it,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If matches the application should log the user in and redirect him to the dashboard page. If doesn't match the application should redirect him back to the login page.
4,If it doesn't match the application should redirect him back to the login page.,doesn't match the application,VP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect him to the dashboard page. If it should redirect him back to the login page.
4,If it doesn't match the application should redirect him back to the login page.,match the application,VP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't should redirect him back to the login page.
4,If it doesn't match the application should redirect him back to the login page.,the application,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches should log the user in and redirect him to the dashboard page. If it doesn't match should redirect him back to the login page.
4,If it doesn't match the application should redirect him back to the login page.,redirect him back to the login page,VP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should .
4,If it doesn't match the application should redirect him back to the login page.,him,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect to the dashboard page. If it doesn't match the application should redirect back to the login page.
4,If it doesn't match the application should redirect him back to the login page.,back to the login page,ADVP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him .
4,If it doesn't match the application should redirect him back to the login page.,to the login page,PP,chunk,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back .
4,If it doesn't match the application should redirect him back to the login page.,the login page,NP,minimal,Generate <language> code for the following: There is a login page that takes in username and password. There is a database that stores the username and password. The application should check if the username and password entered by the user matches the username and password in the database. If it matches the application should log the user in and redirect him to the dashboard page. If it doesn't match the application should redirect him back to .
